"sentiment","text"
0," the happiest person in america today after watching those debates is hrc gopdebates"
0," the happiest person in america today after watching those debates is hrc gopdebates"
-0.235702260395516," amp  arrogantsnarky on gopdebates the ny amp dc media complex are slimy our america is not their â€"
-0.235702260395516," amp  arrogantsnarky on gopdebates the ny amp dc media complex are slimy our america is not their â€"
0.288675134594813,"i thought the questions were fair and balanced really  stop whining gopdebates "
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.235702260395516," amp  arrogantsnarky on gopdebates the ny amp dc media complex are slimy our america is not their america"
0.353553390593274,"  best line of the night gop gopdebate gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.301511344577764," who won the gopdebates

obama obama obama  ðÿ˜‚ðÿ‘ðÿ‘

obama"
0.301511344577764,"who won the gopdebates

obama obama obama  ðÿ˜‚ðÿ‘ðÿ‘

obama"
0.223606797749979,"the american people won the gopdebates last night in one sense engagement a  market share is the largest ever civics"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0,"calling women dehumanizing names isnt a lack of political correctness its a lack of basic decency and respect gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0.288675134594813,"decent human beings geeztheyre all politicians but one whatd u expect gopdebates   "
-0.218217890235992,"gopdebates i wish that they could be done while the candidates were connected to lie detectors or maybe by scientologists lol"
0.267261241912424,"taking your calls now on  about yesterdays gopdebates who won and why call me   "
-0.748331477354788," i think  was vicious and very unprofessional last night she lost me also gopdebatâ€"
0.242535625036333," thank you for having me on during the gopdebates i look forward to the next time  tcot"
0.333333333333333,"  dumbasssexist donald trump made case for campaign finance reformgopdebates"
-0.25," cancel the primaries fox party set up amp anointed their man jeb bush
gopdebates canttrustabush morningjoe €"
0.333333333333333," dumbasssexist donald trump made case for campaign finance reformgopdebates"
0.208514414057075," walkers main talking point was that he took on s of s of union protesters and won waiting to hear how that helâ€"
0," the happiest person in america today after watching those debates is hrc gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0,"so what do i think about the gopdebates last night"
0," chris christie  you want to increase our military troops  while the gop in congress vote against veterans  gopdebates"
-0.223606797749979," the candidates dont have to attack  fox is doing it for them by stoping him from speaking ðÿ‡ðÿ‡ gopdebateâ€"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," rip ms ann   u would be a welcome advisor tonight gopdebates "
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," gop republican presidential nomination polling data gopdebates "
0," the happiest person in america today after watching those debates is hrc gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.242535625036333," never thought id say this but goddamnit i am yo  chris wallace  great job hosting the gopâ€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0.229415733870562," quality of the moderators gopdebates lmmfao i am literally rolling on the floor there is nothing sane about republicans"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.727606875108999," who do you think won the gopdebates   dont just say the person you are supporting  be honest"
-0.267261241912424," after last nights debacle you have one less fan and viewer foxnews gopdebate gopdebates"
0," now for your closing statements who is your daddy and what does he do gopdebates "
0.41702882811415,"i like trump less this morning than i did last morning although i realize thats what fox news wanted me to think gopdebates"
0.301511344577764," enjoyed the gopdebates and am looking forward to the democraticdebates next"
-0.301511344577764,"sanitized sound bites and and bumper sticker rhetoric carly fiorina gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.727606875108999,"who do you think won the gopdebates   dont just say the person you are supporting  be honest"
0," cary fiorina should have been in the top tier last night i can think of a couple of  who shouldnt even bother gopdâ€"
0.25," two great political comedy acts in one night  the last of jonstewart and the gopdebates tears"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," trump has got it right nobody would talk about immigration not untill be brought it up gopdebate gopdebates"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"i can answer  what id do is smh  ppl do sht they dont want to do daily its called a job gopdebates "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.208514414057075,"as if its not obvious  is way too many no less than  need to drop out in the next month or so gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," was the worst i didnt appreciate the theatrics  thats all they were about gopdebaâ€"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0.288675134594813,"  were watching their plans unfold psych warfare  pure amp simple games gopdebates"
0," 
a rare view from behind the stage at the gopdebate  a behind the scene look at candidates gopdebates €"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.204124145231932," made me warm toward trump i cant believe it i am rooting for him in spite of myself that was no debate poorjob gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0,"â€œare we being punkâ€™dâ€ twitter has a field day with round  of the gopdebates "
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0," says  topped candidates in new twitter followers after gopdebates  vs nd place  €"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.242535625036333," megyn kelly was so over the top i thought she would announce her candidacy last night gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0.258198889747161," wham bam thank you ann how the participants of the gopdebates should be seen truthbomb "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," was the worst i didnt appreciate the theatrics  thats all they were about gopdebaâ€"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
-0.223606797749979," a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0," trump supporters are rude ðÿ˜
gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0,"   was the worst i didnt appreciate the theatrics  thats all they were about gopdebates"
0,"at   breaks down yesterdays gopdebates and who he thinks came out on top "
-0.223606797749979,"a big problem facing democrats will be how to get hillary sober long enough for her to debate toot gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.242535625036333," megyn kelly was so over the top i thought she would announce her candidacy last night gopdebates"
0," says  topped candidates in new twitter followers after gopdebates  vs nd place   congrats"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.534522483824849,"opening closing amp occasionally canned statements aside the gopdebates were legitimately entertaining and exciting   "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.229415733870562,"never thought id say this but goddamnit i am yo  chris wallace  great job hosting the gopdebates last night"
0.208514414057075,"good debates including the gopdebates challenge candidates to say what they mean both on purpose or on accident and last night did that"
1.11803398874989," though cruz was articulate intelligent felt trump held his own rubio solid we have a lot of great candidates gopdebates"
-0.426401432711221,"showed serious differences in approaches to the world amp problems within the gop and more importantly the gopdebates showed off the crazy"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0,"i had high expectations for last nights gopdebates and boy  were they met they were combative spontaneous mostly"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
0.471404520791032," the  should have asked  ask these  candidates if they would support me when i win the nomination â€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.242535625036333," megyn kelly was so over the top i thought she would announce her candidacy last night gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.242535625036333,"  megyn kelly was so over the top i thought she would announce her candidacy last night gopdebates"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0.45,"  i had amp was very impressed wher last pm she took the entire night both gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.301511344577764," headed out to the gopdebates in cleveland should be interesting motleycrue"
0.277350098112615,"didnt catch the gopdebates last night who won phil robertson or ted nugent"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0,"circus roundup gopdebates  how the candidates fared in the first debate "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0,"retweeted cdm 

so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0.301511344577764,"looking forward to good things to come with the candidates gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0," after  hugged obama he doesnt deserve to be on the stage tonight ðÿ‡ðÿ‡ gopdebates  gopdebates"
0,"bestdebatequotes first thing i will do as president is rescind all of obamas executive orders tedcruz gopdebates"
-0.235702260395516,"all i need to know  ltlt youre the loser amp btw red hair does not become you  gopdebates "
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," thanks fox news youre raising  s ratings ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.447213595499958,"biggest powermove i made last night was staying off social media i feel much smarter and happier this morning gopdebates"
0," did you watch the republican debate joemadison siriusxm blackeagle gopdebates "
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0,"cnn fact checks the  gopdebates "
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
-0.229415733870562," i need to order another green apple martini to process what the hell just happened ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.426401432711221,"there was a lot of inane garbage that went down  gopdebates wtrump as target but when they hit issues it was interesting"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0.301511344577764," headed out to the gopdebates in cleveland should be interesting motleycrue"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," this happened not a single mention of votingrights on vra in tonightâ€™s gopdebates"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
-0.218217890235992," women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i â€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," trump has got it right nobody would talk about immigration not untill be brought it up gopdebate gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.25," perry fiorina clips on irandeal are better than most answers being given in this debate gopdebates"
-0.21320071635561,"women should start protesting gopdebates misogyny with stay out of my vagina unless i want you in there placards i invented it  "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
-0.267261241912424," freedom is not freeand we must fight for it everyday  gopdebates afroways randomthoughts soriyaâ€"
0,"  men on stage discussing one woman  gopdebates"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen €"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0,"gopdebates misogyny no surprise considering  men on a stage pontificating about our bodies whererwomen "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.229415733870562," so many great jokes on twitter tonight about the gopdebates but not as many as there were on stage"
0.333333333333333," donald will go independent rubionever shows up  work gopdebates"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
0.471404520791032,"the  should have asked  ask these  candidates if they would support me when i win the nomination gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0,"cnn republican presidential debate  takeaways  gopdebates"
0.25," perry fiorina clips on irandeal are better than most answers being given in this debate gopdebates"
0,"how hillary clinton trolled the candidates during the gopdebates "
-0.499230176602706,"winner of both gopdebates politifact  pants on fire  false  mostly false  half true"
-0.516397779494322," the purpose of the military is to kill people and break thingsmike huckabee gopdebates kkkorgop"
0.636396103067893," jeb bush more like please just stop gopdebates"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0.223606797749979," the morning joe crowd is giving fiorina a false sense of intelligence she is sarah palin with lighter hair gopdebates"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0," now for your closing statements who is your daddy and what does he do gopdebates "
0," did you watch the republican debate joemadison siriusxm blackeagle gopdebates "
0.242535625036333," was anyone else expecting trump to say something super racist when he mentioned china and japan gopdebates"
0.223606797749979,"the morning joe crowd is giving fiorina a false sense of intelligence she is sarah palin with lighter hair gopdebates"
0.577350269189626,"using trump to troll liberals may be my new favorite thing gopdebates"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0,"any sane person was impressed wthe quality of the moderators at gopdebates but agenda driven haters gotta hate  "
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0,"did you watch the republican debate joemadison siriusxm blackeagle gopdebates "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.229415733870562," so many great jokes on twitter tonight about the gopdebates but not as many as there were on stage"
0.25," perry fiorina clips on irandeal are better than most answers being given in this debate gopdebates"
0," im getting fiorina yard signs gopdebates"
0.25," perry fiorina clips on irandeal are better than most answers being given in this debate gopdebates"
0.25,"two great political comedy acts in one night  the last of jonstewart and the gopdebates tears"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0.471404520791032,"who won the gopdebates last night two polls for you today click to take part   iacaucus tcot freedom"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0," jeb could whoop trumps ass in corn hole gopdebates"
-0.288675134594813," ill bet george w can drink jeb under the tablelike embarrassingly gopdebates"
0.277350098112615," rand paul  this is what justin timberlake will look like in  years gopdebates"
-0.904534033733291,"  made  look professional with her vicious attacks on  so biased gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0,"â€œare we being punkâ€™dâ€ twitter has a field day with round  of the gopdebates "
0,"medicaidworks gopdebates  john kasich should be medicaids new spokesman "
0," rand paul gave the most unscripted performance and carly fiorina did the same in the first in gopdebates"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0," fox news didnt ask one of the gopdebates candidates what they planned to do about mall walkers"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.722956891292051,"  i think  was vicious and very unprofessional last night she lost me also gopdebates pjnet"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.229415733870562," gopdebates roadto kasich showed well  but frankly too many folks up there to truly learn whoampwhat they were about"
0.447213595499958," gopdebates  walker christie and trump"
0," mine was  and there was not a close nd gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.436435780471985,"rnc needs those trump voters to win gen elect without them hiliary is next pres gopdebates foxnews be fairbench mw amp "
0.554700196225229," congrats to  for your win in gopdebates polling last night   well done sir €"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0.258198889747161," two great debates who were your favorites let me know your thoughts gopdebates roadtotrump baby"
0.554700196225229,"congrats to  for your win in gopdebates polling last night   well done sir "
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0.235702260395516,"ted cruz and carly  two great debates who were your favorites let me know your thoughts gopdebates roadto"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0.267261241912424," two great debates who were your favorites let me know your thoughts gopdebates roadto"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.267261241912424,"two great debates who were your favorites let me know your thoughts gopdebates roadto"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0," when will they learn   attack  and he wins  amp  poll gopdebates €"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0,"when will they learn   attack  and he wins  amp  poll gopdebates "
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0,"gopdebates was the bachelor on foxtvlast night"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.316227766016838,"the gopdebates showed how  enforces republican orthodoxy   rhetoric politics journalusm"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," iol noticed in neither gopdebates not one person jumped up amp yelled youlie juxtapâ€"
0,"   iol noticed in neither gopdebates not one person jumped up amp yelled youlie juxtapose democrats"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," intelligence class and charm are no longer requirements for the presidency i guess gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.333333333333333," what working people missed in the gopdebates last night "
0.235702260395516," three best performance in the gopdebates in no order imho  carly fiorina amp ben carson amp marco rubio"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.208514414057075," so now we know who uncle rupert does not want to be the republican nominee mr bad hair that would be you gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," you liar trump you came out against the war in iraq because your other businesses went belly up gopdebates"
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
0," tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0,"the gopdebates are all about jeb get use to it  "
-0.229415733870562," i need to order another green apple martini to process what the hell just happened ðÿ‡ðÿ‡ gopdebate  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.534522483824849," bright light in last evening gopdebates hope  will soften position on irandeal optimism instead "
-0.242535625036333," so while everyone was watching gopdebates amp debatewithbernie   does a fri night news dump on a thuâ€"
-0.235702260395516," so while everyone was watching gopdebates amp debatewithbernie   does a fri night news dump on a thurs irandeal"
0," you liar trump you came out against the war in iraq because your other businesses went belly up gopdebates"
0," the happiest person in america today after watching those debates is hrc gopdebates"
0,"tedcruz as president i will always tell the truth and do what i said i would do  gopdebates"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.333333333333333," what working people missed in the gopdebates last night "
0.707106781186547," refreshing gopdebates  "
-0.223606797749979," is it just me or does anyone else want to punch chris wallace in the face gopdebate  gopdebates ðÿ‡ðÿ‡"
0.258198889747161," it was unfathomable that  would ask wassermanschultz to do a postmortem on the gopdebates surreal €"
-0.333333333333333,"what working people missed in the gopdebates last night "
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0.603022689155527,"the clear most electable winner to emerge from the gopdebates megynkelly"
0," still debating last nights debate check out my colleagues and my take at  gopdebate gopdebatâ€"
0," the happiest person in america today after watching those debates is hrc gopdebates"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," still debating last nights debate check out my colleagues and my take at  gopdebate gopdebatâ€"
-0.267261241912424,"freedom is not freeand we must fight for it everyday  gopdebates afroways randomthoughts soriyanchats"
0," you liar trump you came out against the war in iraq because your other businesses went belly up gopdebates"
0.333333333333333,"carson rubio fiorina amp cruz won the night gopdebates"
-0.223606797749979," is it just me or does anyone else want to punch chris wallace in the face gopdebate  gopdebates ðÿ‡ðÿ‡"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.208514414057075,"so now we know who uncle rupert does not want to be the republican nominee mr bad hair that would be you gopdebates"
0,"my order cruz rubio carson walker and i think rand did okay gopdebate gopdebates trump hurt himself jeb didnt do much"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
-0.277350098112615," oh thats what i did wrongnot get drunk prior to watching the gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0,"the happiest person in america today after watching those debates is hrc gopdebates"
0,"just finished watching the gopdebates "
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.301511344577764," enjoyed the gopdebates and am looking forward to the democraticdebates next"
-0.223606797749979," is it just me or does anyone else want to punch chris wallace in the face gopdebate  gopdebates ðÿ‡ðÿ‡"
0.301511344577764," enjoyed the gopdebates and am looking forward to the democraticdebates next"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
0,"still debating last nights debate check out my colleagues and my take at  gopdebate gopdebates"
0.223606797749979,"not a republican  clowncarcrew  but johnkasich held his own last night probably the best candidate on stage for the gopdebates  "
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," jeb bush reminds me of elevator music you hear it but you dont listen ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," who will have the bigger boobs hooterspageant on foxsports or gopdebates on fox news "
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," this is why i dont watch fox news theyre all assholes gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," we the american people pick the next president of united states not fox news ðÿ‡ðÿ‡ gopdebate  gopdebates"
0," fox to presidential candidates so lets all talk about god for a second
 
founding fathers
jesus 
gopdebates €"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
-0.218217890235992," oh boy social issues  gop code for who can control womens bodies amp sexuality the most hold on tight twitterland  â€"
0," tedcruz headed into the presidential debates go ted 

gopdebates "
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0," fumbles the gopdebates foxnewsdebate foxnewsfumbles"
0," while the gopdebates were going down thursday night kanyewest and his wife kimkardashian wereâ€ "
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0,"â€œare we being punkâ€™dâ€ twitter has a field day with round  of the gopdebates  "
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0,"tech giants turn to fed agents baaaack to back losin pieces of your privacy baaaaack to back gopdebates meekvsdrake"
-0.218217890235992," jim gilmore is clueless on isis its not a state they already rule an area larger than the united kingdom  gopdebates"
